[NPM1]_WT,[NPM1]_Halo,[NPM1]_NFAST,[NPM1]_CFAST,Gamma,Experiment
0.45,0.45,0.0,0.1,0.25,-0.0
0.45,0.45,0.0,0.1,0.5,-0.0
0.45,0.45,0.0,0.1,1.0,-0.0
0.45,0.45,0.0,0.1,2.0,-0.0
0.45,0.45,0.0,0.1,4.0,-0.0
0.45,0.45,0.05,0.05,0.25,-0.013
0.45,0.45,0.05,0.05,0.5,-0.026
0.45,0.45,0.05,0.05,1.0,-0.053
0.45,0.45,0.05,0.05,2.0,-0.106
0.45,0.45,0.05,0.05,4.0,-0.211
0.45,0.45,0.1,0.0,0.25,-0.0
0.45,0.45,0.1,0.0,0.5,-0.0
0.45,0.45,0.1,0.0,1.0,-0.0
0.45,0.45,0.1,0.0,2.0,-0.0
0.45,0.45,0.1,0.0,4.0,-0.0
0.45,0.5,0.0,0.05,0.25,-0.0
0.45,0.5,0.0,0.05,0.5,-0.0
0.45,0.5,0.0,0.05,1.0,-0.0
0.45,0.5,0.0,0.05,2.0,-0.0
0.45,0.5,0.0,0.05,4.0,-0.0
0.45,0.5,0.05,0.0,0.25,-0.0
0.45,0.5,0.05,0.0,0.5,-0.0
0.45,0.5,0.05,0.0,1.0,-0.0
0.45,0.5,0.05,0.0,2.0,-0.0
0.45,0.5,0.05,0.0,4.0,-0.0
0.45,0.55,0.0,0.0,0.25,-0.0
0.45,0.55,0.0,0.0,0.5,-0.0
0.45,0.55,0.0,0.0,1.0,-0.0
0.45,0.55,0.0,0.0,2.0,-0.0
0.45,0.55,0.0,0.0,4.0,-0.0
0.5,0.0,0.0,0.5,0.25,
0.5,0.0,0.0,0.5,0.5,
0.5,0.0,0.0,0.5,1.0,
0.5,0.0,0.0,0.5,2.0,
0.5,0.0,0.0,0.5,4.0,
0.5,0.0,0.05,0.45,0.25,
0.5,0.0,0.05,0.45,0.5,
0.5,0.0,0.05,0.45,1.0,
0.5,0.0,0.05,0.45,2.0,
0.5,0.0,0.05,0.45,4.0,
0.5,0.0,0.1,0.4,0.25,
0.5,0.0,0.1,0.4,0.5,
0.5,0.0,0.1,0.4,1.0,
0.5,0.0,0.1,0.4,2.0,
0.5,0.0,0.1,0.4,4.0,
0.5,0.0,0.15,0.35,0.25,
0.5,0.0,0.15,0.35,0.5,
0.5,0.0,0.15,0.35,1.0,
0.5,0.0,0.15,0.35,2.0,
0.5,0.0,0.15,0.35,4.0,
0.5,0.0,0.2,0.3,0.25,
0.5,0.0,0.2,0.3,0.5,
0.5,0.0,0.2,0.3,1.0,
0.5,0.0,0.2,0.3,2.0,
0.5,0.0,0.2,0.3,4.0,
0.5,0.0,0.25,0.25,0.25,
0.5,0.0,0.25,0.25,0.5,
0.5,0.0,0.25,0.25,1.0,
0.5,0.0,0.25,0.25,2.0,
0.5,0.0,0.25,0.25,4.0,
0.5,0.0,0.3,0.2,0.25,
0.5,0.0,0.3,0.2,0.5,
0.5,0.0,0.3,0.2,1.0,
0.5,0.0,0.3,0.2,2.0,
0.5,0.0,0.3,0.2,4.0,
0.5,0.0,0.35,0.15,0.25,
0.5,0.0,0.35,0.15,0.5,
0.5,0.0,0.35,0.15,1.0,
0.5,0.0,0.35,0.15,2.0,
0.5,0.0,0.35,0.15,4.0,
0.5,0.0,0.4,0.1,0.25,
0.5,0.0,0.4,0.1,0.5,
0.5,0.0,0.4,0.1,1.0,
0.5,0.0,0.4,0.1,2.0,
0.5,0.0,0.4,0.1,4.0,
0.5,0.0,0.45,0.05,0.25,
0.5,0.0,0.45,0.05,0.5,
0.5,0.0,0.45,0.05,1.0,
0.5,0.0,0.45,0.05,2.0,
0.5,0.0,0.45,0.05,4.0,
0.5,0.0,0.5,0.0,0.25,
0.5,0.0,0.5,0.0,0.5,
0.5,0.0,0.5,0.0,1.0,
0.5,0.0,0.5,0.0,2.0,
0.5,0.0,0.5,0.0,4.0,
0.5,0.05,0.0,0.45,0.25,-0.0
0.5,0.05,0.0,0.45,0.5,-0.0
0.5,0.05,0.0,0.45,1.0,-0.0
0.5,0.05,0.0,0.45,2.0,-0.0
0.5,0.05,0.0,0.45,4.0,-0.0
0.5,0.05,0.05,0.4,0.25,-0.002
0.5,0.05,0.05,0.4,0.5,-0.005
0.5,0.05,0.05,0.4,1.0,-0.009
0.5,0.05,0.05,0.4,2.0,-0.019
0.5,0.05,0.05,0.4,4.0,-0.038
0.5,0.05,0.1,0.35,0.25,0.005
0.5,0.05,0.1,0.35,0.5,0.011
0.5,0.05,0.1,0.35,1.0,0.021
0.5,0.05,0.1,0.35,2.0,0.042
0.5,0.05,0.1,0.35,4.0,0.085
0.5,0.05,0.15,0.3,0.25,0.015
0.5,0.05,0.15,0.3,0.5,0.03
0.5,0.05,0.15,0.3,1.0,0.06
0.5,0.05,0.15,0.3,2.0,0.121
0.5,0.05,0.15,0.3,4.0,0.242
0.5,0.05,0.2,0.25,0.25,0.021
0.5,0.05,0.2,0.25,0.5,0.043
0.5,0.05,0.2,0.25,1.0,0.086
0.5,0.05,0.2,0.25,2.0,0.172
0.5,0.05,0.2,0.25,4.0,0.343
0.5,0.05,0.25,0.2,0.25,0.021
0.5,0.05,0.25,0.2,0.5,0.043
0.5,0.05,0.25,0.2,1.0,0.086
0.5,0.05,0.25,0.2,2.0,0.172
0.5,0.05,0.25,0.2,4.0,0.343
0.5,0.05,0.3,0.15,0.25,0.015
0.5,0.05,0.3,0.15,0.5,0.03
0.5,0.05,0.3,0.15,1.0,0.06
0.5,0.05,0.3,0.15,2.0,0.121
0.5,0.05,0.3,0.15,4.0,0.242
0.5,0.05,0.35,0.1,0.25,0.005
0.5,0.05,0.35,0.1,0.5,0.011
0.5,0.05,0.35,0.1,1.0,0.021
0.5,0.05,0.35,0.1,2.0,0.042
0.5,0.05,0.35,0.1,4.0,0.085
0.5,0.05,0.4,0.05,0.25,-0.002
0.5,0.05,0.4,0.05,0.5,-0.005
0.5,0.05,0.4,0.05,1.0,-0.009
0.5,0.05,0.4,0.05,2.0,-0.019
0.5,0.05,0.4,0.05,4.0,-0.038
0.5,0.05,0.45,0.0,0.25,-0.0
0.5,0.05,0.45,0.0,0.5,-0.0
0.5,0.05,0.45,0.0,1.0,-0.0
0.5,0.05,0.45,0.0,2.0,-0.0
0.5,0.05,0.45,0.0,4.0,-0.0
0.5,0.1,0.0,0.4,0.25,-0.0
0.5,0.1,0.0,0.4,0.5,-0.0
0.5,0.1,0.0,0.4,1.0,-0.0
0.5,0.1,0.0,0.4,2.0,-0.0
0.5,0.1,0.0,0.4,4.0,-0.0
0.5,0.1,0.05,0.35,0.25,-0.005
0.5,0.1,0.05,0.35,0.5,-0.011
0.5,0.1,0.05,0.35,1.0,-0.021
0.5,0.1,0.05,0.35,2.0,-0.043
0.5,0.1,0.05,0.35,4.0,-0.085
0.5,0.1,0.1,0.3,0.25,0.006
0.5,0.1,0.1,0.3,0.5,0.012
0.5,0.1,0.1,0.3,1.0,0.023
0.5,0.1,0.1,0.3,2.0,0.046
0.5,0.1,0.1,0.3,4.0,0.093
0.5,0.1,0.15,0.25,0.25,0.019
0.5,0.1,0.15,0.25,0.5,0.037
0.5,0.1,0.15,0.25,1.0,0.075
0.5,0.1,0.15,0.25,2.0,0.149
0.5,0.1,0.15,0.25,4.0,0.299
0.5,0.1,0.2,0.2,0.25,0.024
0.5,0.1,0.2,0.2,0.5,0.048
0.5,0.1,0.2,0.2,1.0,0.096
0.5,0.1,0.2,0.2,2.0,0.192
0.5,0.1,0.2,0.2,4.0,0.384
0.5,0.1,0.25,0.15,0.25,0.019
0.5,0.1,0.25,0.15,0.5,0.037
0.5,0.1,0.25,0.15,1.0,0.075
0.5,0.1,0.25,0.15,2.0,0.149
0.5,0.1,0.25,0.15,4.0,0.299
0.5,0.1,0.3,0.1,0.25,0.006
0.5,0.1,0.3,0.1,0.5,0.012
0.5,0.1,0.3,0.1,1.0,0.023
0.5,0.1,0.3,0.1,2.0,0.046
0.5,0.1,0.3,0.1,4.0,0.093
0.5,0.1,0.35,0.05,0.25,-0.005
0.5,0.1,0.35,0.05,0.5,-0.011
0.5,0.1,0.35,0.05,1.0,-0.021
0.5,0.1,0.35,0.05,2.0,-0.043
0.5,0.1,0.35,0.05,4.0,-0.085
0.5,0.1,0.4,0.0,0.25,-0.0
0.5,0.1,0.4,0.0,0.5,-0.0
0.5,0.1,0.4,0.0,1.0,-0.0
0.5,0.1,0.4,0.0,2.0,-0.0
0.5,0.1,0.4,0.0,4.0,-0.0
0.5,0.15,0.0,0.35,0.25,-0.0
0.5,0.15,0.0,0.35,0.5,-0.0
0.5,0.15,0.0,0.35,1.0,-0.0
0.5,0.15,0.0,0.35,2.0,-0.0
0.5,0.15,0.0,0.35,4.0,-0.0
0.5,0.15,0.05,0.3,0.25,-0.009
0.5,0.15,0.05,0.3,0.5,-0.018
0.5,0.15,0.05,0.3,1.0,-0.035
0.5,0.15,0.05,0.3,2.0,-0.07
0.5,0.15,0.05,0.3,4.0,-0.14
0.5,0.15,0.1,0.25,0.25,0.002
0.5,0.15,0.1,0.25,0.5,0.004
0.5,0.15,0.1,0.25,1.0,0.008
0.5,0.15,0.1,0.25,2.0,0.015
0.5,0.15,0.1,0.25,4.0,0.031
0.5,0.15,0.15,0.2,0.25,0.012
0.5,0.15,0.15,0.2,0.5,0.025
0.5,0.15,0.15,0.2,1.0,0.049
0.5,0.15,0.15,0.2,2.0,0.099
0.5,0.15,0.15,0.2,4.0,0.198
0.5,0.15,0.2,0.15,0.25,0.012
0.5,0.15,0.2,0.15,0.5,0.025
0.5,0.15,0.2,0.15,1.0,0.049
0.5,0.15,0.2,0.15,2.0,0.099
0.5,0.15,0.2,0.15,4.0,0.198
0.5,0.15,0.25,0.1,0.25,0.002
0.5,0.15,0.25,0.1,0.5,0.004
0.5,0.15,0.25,0.1,1.0,0.008
0.5,0.15,0.25,0.1,2.0,0.015
0.5,0.15,0.25,0.1,4.0,0.031
0.5,0.15,0.3,0.05,0.25,-0.009
0.5,0.15,0.3,0.05,0.5,-0.018
0.5,0.15,0.3,0.05,1.0,-0.035
0.5,0.15,0.3,0.05,2.0,-0.07
0.5,0.15,0.3,0.05,4.0,-0.14
0.5,0.15,0.35,0.0,0.25,-0.0
0.5,0.15,0.35,0.0,0.5,-0.0
0.5,0.15,0.35,0.0,1.0,-0.0
0.5,0.15,0.35,0.0,2.0,-0.0
0.5,0.15,0.35,0.0,4.0,-0.0
0.5,0.2,0.0,0.3,0.25,-0.0
0.5,0.2,0.0,0.3,0.5,-0.0
0.5,0.2,0.0,0.3,1.0,-0.0
0.5,0.2,0.0,0.3,2.0,-0.0
0.5,0.2,0.0,0.3,4.0,-0.0
0.5,0.2,0.05,0.25,0.25,-0.012
0.5,0.2,0.05,0.25,0.5,-0.025
0.5,0.2,0.05,0.25,1.0,-0.049
0.5,0.2,0.05,0.25,2.0,-0.099
0.5,0.2,0.05,0.25,4.0,-0.198
0.5,0.2,0.1,0.2,0.25,-0.005
0.5,0.2,0.1,0.2,0.5,-0.01
0.5,0.2,0.1,0.2,1.0,-0.021
0.5,0.2,0.1,0.2,2.0,-0.041
0.5,0.2,0.1,0.2,4.0,-0.082
0.5,0.2,0.15,0.15,0.25,-0.0
0.5,0.2,0.15,0.15,0.5,-0.0
0.5,0.2,0.15,0.15,1.0,-0.001
0.5,0.2,0.15,0.15,2.0,-0.002
0.5,0.2,0.15,0.15,4.0,-0.003
0.5,0.2,0.2,0.1,0.25,-0.005
0.5,0.2,0.2,0.1,0.5,-0.01
0.5,0.2,0.2,0.1,1.0,-0.021
0.5,0.2,0.2,0.1,2.0,-0.041
0.5,0.2,0.2,0.1,4.0,-0.082
0.5,0.2,0.25,0.05,0.25,-0.012
0.5,0.2,0.25,0.05,0.5,-0.025
0.5,0.2,0.25,0.05,1.0,-0.049
0.5,0.2,0.25,0.05,2.0,-0.099
0.5,0.2,0.25,0.05,4.0,-0.198
0.5,0.2,0.3,0.0,0.25,-0.0
0.5,0.2,0.3,0.0,0.5,-0.0
0.5,0.2,0.3,0.0,1.0,-0.0
0.5,0.2,0.3,0.0,2.0,-0.0
0.5,0.2,0.3,0.0,4.0,-0.0
0.5,0.25,0.0,0.25,0.25,-0.0
0.5,0.25,0.0,0.25,0.5,-0.0
0.5,0.25,0.0,0.25,1.0,-0.0
0.5,0.25,0.0,0.25,2.0,-0.0
0.5,0.25,0.0,0.25,4.0,-0.0
0.5,0.25,0.05,0.2,0.25,-0.016
0.5,0.25,0.05,0.2,0.5,-0.031
0.5,0.25,0.05,0.2,1.0,-0.062
0.5,0.25,0.05,0.2,2.0,-0.124
0.5,0.25,0.05,0.2,4.0,-0.249
0.5,0.25,0.1,0.15,0.25,-0.013
0.5,0.25,0.1,0.15,0.5,-0.026
0.5,0.25,0.1,0.15,1.0,-0.053
0.5,0.25,0.1,0.15,2.0,-0.105
0.5,0.25,0.1,0.15,4.0,-0.211
0.5,0.25,0.15,0.1,0.25,-0.013
0.5,0.25,0.15,0.1,0.5,-0.026
0.5,0.25,0.15,0.1,1.0,-0.053
0.5,0.25,0.15,0.1,2.0,-0.105
0.5,0.25,0.15,0.1,4.0,-0.211
0.5,0.25,0.2,0.05,0.25,-0.016
0.5,0.25,0.2,0.05,0.5,-0.031
0.5,0.25,0.2,0.05,1.0,-0.062
0.5,0.25,0.2,0.05,2.0,-0.124
0.5,0.25,0.2,0.05,4.0,-0.249
0.5,0.25,0.25,0.0,0.25,-0.0
0.5,0.25,0.25,0.0,0.5,-0.0
0.5,0.25,0.25,0.0,1.0,-0.0
0.5,0.25,0.25,0.0,2.0,-0.0
0.5,0.25,0.25,0.0,4.0,-0.0
0.5,0.3,0.0,0.2,0.25,-0.0
0.5,0.3,0.0,0.2,0.5,-0.0
0.5,0.3,0.0,0.2,1.0,-0.0
0.5,0.3,0.0,0.2,2.0,-0.0
0.5,0.3,0.0,0.2,4.0,-0.0
0.5,0.3,0.05,0.15,0.25,-0.017
0.5,0.3,0.05,0.15,0.5,-0.035
0.5,0.3,0.05,0.15,1.0,-0.07
0.5,0.3,0.05,0.15,2.0,-0.139
0.5,0.3,0.05,0.15,4.0,-0.279
0.5,0.3,0.1,0.1,0.25,-0.019
0.5,0.3,0.1,0.1,0.5,-0.037
0.5,0.3,0.1,0.1,1.0,-0.075
0.5,0.3,0.1,0.1,2.0,-0.15
0.5,0.3,0.1,0.1,4.0,-0.3
0.5,0.3,0.15,0.05,0.25,-0.017
0.5,0.3,0.15,0.05,0.5,-0.035
0.5,0.3,0.15,0.05,1.0,-0.07
0.5,0.3,0.15,0.05,2.0,-0.139
0.5,0.3,0.15,0.05,4.0,-0.279
0.5,0.3,0.2,0.0,0.25,-0.0
0.5,0.3,0.2,0.0,0.5,-0.0
0.5,0.3,0.2,0.0,1.0,-0.0
0.5,0.3,0.2,0.0,2.0,-0.0
0.5,0.3,0.2,0.0,4.0,-0.0
0.5,0.35,0.0,0.15,0.25,-0.0
0.5,0.35,0.0,0.15,0.5,-0.0
0.5,0.35,0.0,0.15,1.0,-0.0
0.5,0.35,0.0,0.15,2.0,-0.0
0.5,0.35,0.0,0.15,4.0,-0.0
0.5,0.35,0.05,0.1,0.25,-0.017
0.5,0.35,0.05,0.1,0.5,-0.033
0.5,0.35,0.05,0.1,1.0,-0.067
0.5,0.35,0.05,0.1,2.0,-0.134
0.5,0.35,0.05,0.1,4.0,-0.268
0.5,0.35,0.1,0.05,0.25,-0.017
0.5,0.35,0.1,0.05,0.5,-0.033
0.5,0.35,0.1,0.05,1.0,-0.067
0.5,0.35,0.1,0.05,2.0,-0.134
0.5,0.35,0.1,0.05,4.0,-0.268
0.5,0.35,0.15,0.0,0.25,-0.0
0.5,0.35,0.15,0.0,0.5,-0.0
0.5,0.35,0.15,0.0,1.0,-0.0
0.5,0.35,0.15,0.0,2.0,-0.0
0.5,0.35,0.15,0.0,4.0,-0.0
0.5,0.4,0.0,0.1,0.25,-0.0
0.5,0.4,0.0,0.1,0.5,-0.0
0.5,0.4,0.0,0.1,1.0,-0.0
0.5,0.4,0.0,0.1,2.0,-0.0
0.5,0.4,0.0,0.1,4.0,-0.0
0.5,0.4,0.05,0.05,0.25,-0.012
0.5,0.4,0.05,0.05,0.5,-0.023
0.5,0.4,0.05,0.05,1.0,-0.047
0.5,0.4,0.05,0.05,2.0,-0.094
0.5,0.4,0.05,0.05,4.0,-0.188
0.5,0.4,0.1,0.0,0.25,-0.0
0.5,0.4,0.1,0.0,0.5,-0.0
0.5,0.4,0.1,0.0,1.0,-0.0
0.5,0.4,0.1,0.0,2.0,-0.0
0.5,0.4,0.1,0.0,4.0,-0.0
0.5,0.45,0.0,0.05,0.25,-0.0
0.5,0.45,0.0,0.05,0.5,-0.0
0.5,0.45,0.0,0.05,1.0,-0.0
0.5,0.45,0.0,0.05,2.0,-0.0
0.5,0.45,0.0,0.05,4.0,-0.0
0.5,0.45,0.05,0.0,0.25,-0.0
0.5,0.45,0.05,0.0,0.5,-0.0
0.5,0.45,0.05,0.0,1.0,-0.0
0.5,0.45,0.05,0.0,2.0,-0.0
0.5,0.45,0.05,0.0,4.0,-0.0
0.5,0.5,0.0,0.0,0.25,-0.0
0.5,0.5,0.0,0.0,0.5,-0.0
0.5,0.5,0.0,0.0,1.0,-0.0
0.5,0.5,0.0,0.0,2.0,-0.0
0.5,0.5,0.0,0.0,4.0,-0.0
0.55,0.0,0.0,0.45,0.25,
0.55,0.0,0.0,0.45,0.5,
0.55,0.0,0.0,0.45,1.0,
0.55,0.0,0.0,0.45,2.0,
0.55,0.0,0.0,0.45,4.0,
0.55,0.0,0.05,0.4,0.25,
0.55,0.0,0.05,0.4,0.5,
0.55,0.0,0.05,0.4,1.0,
0.55,0.0,0.05,0.4,2.0,
0.55,0.0,0.05,0.4,4.0,
0.55,0.0,0.1,0.35,0.25,
0.55,0.0,0.1,0.35,0.5,
0.55,0.0,0.1,0.35,1.0,
0.55,0.0,0.1,0.35,2.0,
0.55,0.0,0.1,0.35,4.0,
0.55,0.0,0.15,0.3,0.25,
0.55,0.0,0.15,0.3,0.5,
0.55,0.0,0.15,0.3,1.0,
0.55,0.0,0.15,0.3,2.0,
0.55,0.0,0.15,0.3,4.0,
0.55,0.0,0.2,0.25,0.25,
0.55,0.0,0.2,0.25,0.5,
0.55,0.0,0.2,0.25,1.0,
0.55,0.0,0.2,0.25,2.0,
0.55,0.0,0.2,0.25,4.0,
0.55,0.0,0.25,0.2,0.25,
0.55,0.0,0.25,0.2,0.5,
0.55,0.0,0.25,0.2,1.0,
0.55,0.0,0.25,0.2,2.0,
0.55,0.0,0.25,0.2,4.0,
0.55,0.0,0.3,0.15,0.25,
0.55,0.0,0.3,0.15,0.5,
0.55,0.0,0.3,0.15,1.0,
0.55,0.0,0.3,0.15,2.0,
0.55,0.0,0.3,0.15,4.0,
0.55,0.0,0.35,0.1,0.25,
0.55,0.0,0.35,0.1,0.5,
0.55,0.0,0.35,0.1,1.0,
0.55,0.0,0.35,0.1,2.0,
0.55,0.0,0.35,0.1,4.0,
0.55,0.0,0.4,0.05,0.25,
0.55,0.0,0.4,0.05,0.5,
0.55,0.0,0.4,0.05,1.0,
0.55,0.0,0.4,0.05,2.0,
0.55,0.0,0.4,0.05,4.0,
0.55,0.0,0.45,0.0,0.25,
0.55,0.0,0.45,0.0,0.5,
0.55,0.0,0.45,0.0,1.0,
0.55,0.0,0.45,0.0,2.0,
0.55,0.0,0.45,0.0,4.0,
0.55,0.05,0.0,0.4,0.25,-0.0
0.55,0.05,0.0,0.4,0.5,-0.0
0.55,0.05,0.0,0.4,1.0,-0.0
0.55,0.05,0.0,0.4,2.0,-0.0
0.55,0.05,0.0,0.4,4.0,-0.0
0.55,0.05,0.05,0.35,0.25,-0.003
0.55,0.05,0.05,0.35,0.5,-0.005
0.55,0.05,0.05,0.35,1.0,-0.011
0.55,0.05,0.05,0.35,2.0,-0.021
0.55,0.05,0.05,0.35,4.0,-0.043
0.55,0.05,0.1,0.3,0.25,0.003
0.55,0.05,0.1,0.3,0.5,0.006
0.55,0.05,0.1,0.3,1.0,0.012
0.55,0.05,0.1,0.3,2.0,0.023
0.55,0.05,0.1,0.3,4.0,0.046
0.55,0.05,0.15,0.25,0.25,0.009
0.55,0.05,0.15,0.25,0.5,0.019
0.55,0.05,0.15,0.25,1.0,0.037
0.55,0.05,0.15,0.25,2.0,0.075
0.55,0.05,0.15,0.25,4.0,0.149
0.55,0.05,0.2,0.2,0.25,0.012
0.55,0.05,0.2,0.2,0.5,0.024
0.55,0.05,0.2,0.2,1.0,0.048
0.55,0.05,0.2,0.2,2.0,0.096
0.55,0.05,0.2,0.2,4.0,0.192
0.55,0.05,0.25,0.15,0.25,0.009
0.55,0.05,0.25,0.15,0.5,0.019
0.55,0.05,0.25,0.15,1.0,0.037
0.55,0.05,0.25,0.15,2.0,0.075
0.55,0.05,0.25,0.15,4.0,0.149
0.55,0.05,0.3,0.1,0.25,0.003
0.55,0.05,0.3,0.1,0.5,0.006
0.55,0.05,0.3,0.1,1.0,0.012
0.55,0.05,0.3,0.1,2.0,0.023
0.55,0.05,0.3,0.1,4.0,0.046
0.55,0.05,0.35,0.05,0.25,-0.003
0.55,0.05,0.35,0.05,0.5,-0.005
0.55,0.05,0.35,0.05,1.0,-0.011
0.55,0.05,0.35,0.05,2.0,-0.021
0.55,0.05,0.35,0.05,4.0,-0.043
0.55,0.05,0.4,0.0,0.25,-0.0
0.55,0.05,0.4,0.0,0.5,-0.0
0.55,0.05,0.4,0.0,1.0,-0.0
0.55,0.05,0.4,0.0,2.0,-0.0
0.55,0.05,0.4,0.0,4.0,-0.0
0.55,0.1,0.0,0.35,0.25,-0.0
0.55,0.1,0.0,0.35,0.5,-0.0
0.55,0.1,0.0,0.35,1.0,-0.0
0.55,0.1,0.0,0.35,2.0,-0.0
0.55,0.1,0.0,0.35,4.0,-0.0
0.55,0.1,0.05,0.3,0.25,-0.006
0.55,0.1,0.05,0.3,0.5,-0.012
0.55,0.1,0.05,0.3,1.0,-0.023
0.55,0.1,0.05,0.3,2.0,-0.047
0.55,0.1,0.05,0.3,4.0,-0.094
0.55,0.1,0.1,0.25,0.25,0.001
0.55,0.1,0.1,0.25,0.5,0.003
0.55,0.1,0.1,0.25,1.0,0.005
0.55,0.1,0.1,0.25,2.0,0.01
0.55,0.1,0.1,0.25,4.0,0.02
0.55,0.1,0.15,0.2,0.25,0.008
0.55,0.1,0.15,0.2,0.5,0.016
0.55,0.1,0.15,0.2,1.0,0.033
0.55,0.1,0.15,0.2,2.0,0.066
0.55,0.1,0.15,0.2,4.0,0.132
0.55,0.1,0.2,0.15,0.25,0.008
0.55,0.1,0.2,0.15,0.5,0.016
0.55,0.1,0.2,0.15,1.0,0.033
0.55,0.1,0.2,0.15,2.0,0.066
0.55,0.1,0.2,0.15,4.0,0.132
0.55,0.1,0.25,0.1,0.25,0.001
0.55,0.1,0.25,0.1,0.5,0.003
0.55,0.1,0.25,0.1,1.0,0.005
0.55,0.1,0.25,0.1,2.0,0.01
0.55,0.1,0.25,0.1,4.0,0.02
0.55,0.1,0.3,0.05,0.25,-0.006
0.55,0.1,0.3,0.05,0.5,-0.012
0.55,0.1,0.3,0.05,1.0,-0.023
0.55,0.1,0.3,0.05,2.0,-0.047
0.55,0.1,0.3,0.05,4.0,-0.094
0.55,0.1,0.35,0.0,0.25,-0.0
0.55,0.1,0.35,0.0,0.5,-0.0
0.55,0.1,0.35,0.0,1.0,-0.0
0.55,0.1,0.35,0.0,2.0,-0.0
0.55,0.1,0.35,0.0,4.0,-0.0
0.55,0.15,0.0,0.3,0.25,-0.0
0.55,0.15,0.0,0.3,0.5,-0.0
0.55,0.15,0.0,0.3,1.0,-0.0
0.55,0.15,0.0,0.3,2.0,-0.0
0.55,0.15,0.0,0.3,4.0,-0.0
0.55,0.15,0.05,0.25,0.25,-0.009
0.55,0.15,0.05,0.25,0.5,-0.019
0.55,0.15,0.05,0.25,1.0,-0.037
0.55,0.15,0.05,0.25,2.0,-0.074
0.55,0.15,0.05,0.25,4.0,-0.148
0.55,0.15,0.1,0.2,0.25,-0.004
0.55,0.15,0.1,0.2,0.5,-0.008
0.55,0.15,0.1,0.2,1.0,-0.015
0.55,0.15,0.1,0.2,2.0,-0.031
0.55,0.15,0.1,0.2,4.0,-0.062
0.55,0.15,0.15,0.15,0.25,-0.0
0.55,0.15,0.15,0.15,0.5,-0.0
0.55,0.15,0.15,0.15,1.0,-0.001
0.55,0.15,0.15,0.15,2.0,-0.001
0.55,0.15,0.15,0.15,4.0,-0.003
0.55,0.15,0.2,0.1,0.25,-0.004
0.55,0.15,0.2,0.1,0.5,-0.008
0.55,0.15,0.2,0.1,1.0,-0.015
0.55,0.15,0.2,0.1,2.0,-0.031
0.55,0.15,0.2,0.1,4.0,-0.062
0.55,0.15,0.25,0.05,0.25,-0.009
0.55,0.15,0.25,0.05,0.5,-0.019
0.55,0.15,0.25,0.05,1.0,-0.037
0.55,0.15,0.25,0.05,2.0,-0.074
0.55,0.15,0.25,0.05,4.0,-0.148
0.55,0.15,0.3,0.0,0.25,-0.0
0.55,0.15,0.3,0.0,0.5,-0.0
0.55,0.15,0.3,0.0,1.0,-0.0
0.55,0.15,0.3,0.0,2.0,-0.0
0.55,0.15,0.3,0.0,4.0,-0.0
0.55,0.2,0.0,0.25,0.25,-0.0
0.55,0.2,0.0,0.25,0.5,-0.0
0.55,0.2,0.0,0.25,1.0,-0.0
0.55,0.2,0.0,0.25,2.0,-0.0
0.55,0.2,0.0,0.25,4.0,-0.0
0.55,0.2,0.05,0.2,0.25,-0.012
0.55,0.2,0.05,0.2,0.5,-0.025
0.55,0.2,0.05,0.2,1.0,-0.05
0.55,0.2,0.05,0.2,2.0,-0.099
0.55,0.2,0.05,0.2,4.0,-0.199
0.55,0.2,0.1,0.15,0.25,-0.011
0.55,0.2,0.1,0.15,0.5,-0.021
0.55,0.2,0.1,0.15,1.0,-0.042
0.55,0.2,0.1,0.15,2.0,-0.084
0.55,0.2,0.1,0.15,4.0,-0.169
0.55,0.2,0.15,0.1,0.25,-0.011
0.55,0.2,0.15,0.1,0.5,-0.021
0.55,0.2,0.15,0.1,1.0,-0.042
0.55,0.2,0.15,0.1,2.0,-0.084
0.55,0.2,0.15,0.1,4.0,-0.169
0.55,0.2,0.2,0.05,0.25,-0.012
0.55,0.2,0.2,0.05,0.5,-0.025
0.55,0.2,0.2,0.05,1.0,-0.05
0.55,0.2,0.2,0.05,2.0,-0.099
0.55,0.2,0.2,0.05,4.0,-0.199
0.55,0.2,0.25,0.0,0.25,-0.0
0.55,0.2,0.25,0.0,0.5,-0.0
0.55,0.2,0.25,0.0,1.0,-0.0
0.55,0.2,0.25,0.0,2.0,-0.0
0.55,0.2,0.25,0.0,4.0,-0.0
0.55,0.25,0.0,0.2,0.25,-0.0
0.55,0.25,0.0,0.2,0.5,-0.0
0.55,0.25,0.0,0.2,1.0,-0.0
0.55,0.25,0.0,0.2,2.0,-0.0
0.55,0.25,0.0,0.2,4.0,-0.0
0.55,0.25,0.05,0.15,0.25,-0.015
0.55,0.25,0.05,0.15,0.5,-0.029
0.55,0.25,0.05,0.15,1.0,-0.058
0.55,0.25,0.05,0.15,2.0,-0.116
0.55,0.25,0.05,0.15,4.0,-0.232
0.55,0.25,0.1,0.1,0.25,-0.016
0.55,0.25,0.1,0.1,0.5,-0.031
0.55,0.25,0.1,0.1,1.0,-0.062
0.55,0.25,0.1,0.1,2.0,-0.125
0.55,0.25,0.1,0.1,4.0,-0.25
0.55,0.25,0.15,0.05,0.25,-0.015
0.55,0.25,0.15,0.05,0.5,-0.029
0.55,0.25,0.15,0.05,1.0,-0.058
0.55,0.25,0.15,0.05,2.0,-0.116
